turn,omega_w1_response,omega_w1_prompt
74,0.35478123902919556,-1.2164662298965165
75,-0.3820550483545633,0.3028935964969568
76,0.04091558540595752,1.6666694732449372
77,-0.23401971376963004,-2.3564474121232406
78,0.13083143905197403,0.8303004822111095
79,0.16859522622883905,0.8242241207291503
80,-0.03557702582568023,0.14650068110147796
81,-0.030067289921417384,-0.8347825310861294
82,0.18264936144855426,0.9649286884880333
83,0.7477956022515757,-0.5430506291715105
84,-0.8141331869782906,0.9318698643304879
85,-0.12671728294150064,0.06337169048405933
86,0.19694323409352865,-1.663305527418181
87,0.13899708215802598,1.6663993120295735
88,-0.25197748112870233,1.4000421790464932
89,0.8505667190793273,-2.124928672204999
90,-0.8668713441970883,-1.6615696585395652
91,-0.04381803486197011,1.0513370317988286
92,0.20562546218159294,
93,-0.7318217765329731,
94,-0.005276502468882782,0.5944436349737883
95,0.21968834822302075,
96,0.452018449660887,-0.18887243881198135
97,-0.12732037414603603,-0.43101280998207336
98,0.24446148832578185,-0.6996526650229535
99,0.07565106112283715,-0.14442457113742657
100,-0.6870748154221467,2.826527533851777
101,0.34981031055066936,-1.7800671047200378
102,0.922751484246235,0.7695310528916002
103,-1.027975179579717,-1.8159914820233394
104,0.423065261435859,0.0
105,0.5545056216891942,1.4086936011810791
106,-0.36642645973857135,1.153735758932445
107,0.3287680006726923,-0.4296124802566821
108,-0.7805417319541403,-0.39871766324807556
109,0.40828530337496627,-0.8686678776287069
110,0.06078084987259924,0.7941718769246284
111,-0.8341708955392928,-0.7321926464109749
112,0.6981379816238551,0.693123251039113
113,-0.38912676679602054,-1.4630908332139017
114,0.47294146306325135,1.4733127230299674
115,-0.09909440426846494,0.4128973091021839
116,0.06765004087199245,0.040335020080315864
117,-0.7738932681524862,-0.6372602052479941
118,0.06043853961542833,0.12020157625117278
119,0.45052590490975497,-0.10783341479768627
120,0.19232177848386112,-0.22486692468599578
121,-0.3297173694418989,0.5937380295251167
122,0.02263397433325931,-0.5912669249554598
123,0.06559357814809719,0.658154077729403
124,0.3562491836650219,-1.3844700895604363
125,0.6036084978158911,-0.26937606428571703
126,-0.5796130572504694,
127,-0.39343840719655176,0.1073238582761018
128,0.07316984136775861,1.141132635465194
129,0.2179261396286627,0.13973341322581323
130,-0.28613895187789495,0.7799901884480311
131,-0.07127797660852941,-0.1992997472608602
132,0.01902820602294586,-0.7662641589620964
133,-0.12572825182260772,0.8617581469238571
134,-0.14693640014757925,-0.9791125530484832
135,-0.9001276804111349,-1.457881970093867
136,-0.19816194372507745,
137,2.100320908403158,1.9087460991279368
138,-1.552368444742089,-1.36156563024272
139,0.1950646451233311,-0.43045117221304174
140,0.2799743037362523,1.1038455177494448
141,-0.9937422949068022,-0.21343184481524702
142,0.7235800042561253,
143,0.24472325271489836,-0.7883689364262172
144,-0.6074407624289755,0.9834641548213585
145,-0.29323978491659997,-0.5602419366894877
146,0.5845516909630586,0.7370748131817089
147,0.2348516950649211,-1.3722114545569237
148,0.22191312213448366,
149,-0.1452867081414917,0.5174895825516863
150,-0.8816173633788686,0.3161271104512089
151,0.7202288823409466,
152,1.2217682275076562,-0.578397738590203
153,-0.6183155609913413,0.8390974316960422
154,0.08234967142742189,-0.6554382648851442
155,-0.7138860075467273,1.5438840200510624
156,0.6594361345891828,0.05940730639650571
157,0.5086926826349654,0.13750923927202585
158,-0.6492227813475182,0.15802175851597333
159,0.004105264794015184,-0.5614424626392758
160,-0.0549999168517088,-0.9585458462416101
161,0.32714803848253204,1.3494333315585418
162,0.014290683311301677,-1.1983157543907295
163,-0.6666657070548458,0.2342404532029292
164,0.061963117203811535,-0.9911557437056691
165,0.3270393461599008,0.4572626254797858
166,0.1520117173294251,0.3740742127795835
167,-0.1034003875005638,0.06625748912498786
168,-0.10978188170885339,0.3778126252038563
169,-1.5313409346331222,-0.028655322691637508
170,0.412669057906224,-0.311055956698187
171,0.45131102195074746,
172,0.6047466025962569,0.23776072315148422
173,0.039660648708562896,-0.08504296262959787
174,0.1819431427088345,0.4680489093180631
175,-0.6737830471967854,-0.809835453096639
176,0.29510218438955427,-0.29322045423663834
177,0.06528191336191025,-0.22644273772481505
178,-0.30445113638901855,1.4780719051126372
179,-0.904632831055987,-0.8593117446090615
180,1.6236183413526035,-0.2035955472378932
181,-0.43543781062856723,0.14624062518028857
182,-2.489665676838929,0.18259692887518675
183,2.269668040688685,0.44029501592005094
184,-0.7201717210026928,-1.6359263506290316
185,0.4435967763466788,0.4280719051126378
186,0.30346290718526436,-0.33170416594551044
187,-0.8372983705577131,1.5767297656403056
188,0.5256807044798455,-1.673097504807433
189,0.15816902834820468,0.2630344058337939
190,-0.18208362125434796,0.412707775766457
191,0.15926279922475395,
192,0.08599433903223286,-0.5936808300023513
193,-0.1189944769212179,0.6834733947650773
194,0.8182326168145204,-0.8098494044312234
195,-0.022869467491707596,2.2800478750220963
196,-1.156705766177236,-0.1412258421349648
197,0.3224257109918742,-1.924334964795889
198,0.983329435424884,
199,-0.012628836328188342,0.5453006927437536
200,-0.1655278952604622,1.1265655097385965
201,0.6166337847059085,0.915293959295985
202,-0.450122912757676,-1.1281724102578696
203,-1.0231492899909718,-0.45640788802191423
204,-0.4273359961567582,
205,0.37730964069844397,-0.9480868041139705
206,0.36152734010712884,-0.42466546940757643
207,0.10066053245074347,
208,-0.13614934268513235,
209,1.127047287516497,
210,-0.22384272232935576,2.481419218731399
211,-0.23409727181315,-1.5075520586178284
212,0.1368538951292857,0.7380777209270377
213,-1.152461294565966,-0.26251800150001436
214,1.0367405457526981,-0.28887071308535717
215,-1.3952257100353753,-0.8230526427053015
216,0.3400043325636757,
217,0.22163007138727675,
218,0.16337777477361293,-0.2707097430964307
219,-0.03291783166293705,
220,0.6895666449666091,
221,0.2423596298857813,1.2619376453480462
222,-0.6590539814909926,-0.9912279022516155
223,0.06259781767896389,0.8755308820838583
224,-0.521017781004744,0.2966531645044288
225,0.12770264890828464,-0.17689380469309945
226,0.6863784254459233,0.7618293100250302
227,0.021842949031754877,-0.3518244941762241
228,-1.3523623073814468,-0.11095241571841452
229,0.9327005621524895,-1.0533345425217844
230,-0.5081845901583728,0.049560281858907373
231,-0.39974592253827623,
232,0.3570420914525956,
233,0.22566222512086132,
234,0.1278081425866482,
235,0.9216233075701181,1.4397521200165349
236,-0.1452274053199618,0.19142605312475514
237,-0.05813826446214332,-1.2388829539503892
238,0.05206531895316502,0.15478410834976497
